time,BTC,ETH,BNB,SOL,ADA,DOT,BUSD
0,16:54:46,23542.45000000,1614.86000000,,318.70000000,24.60000000,0.38900000,6.59400000
0,16:54:48,23543.29000000,1614.86000000,,318.80000000,24.60000000,0.38900000,6.59400000
0,16:54:52,23543.42000000,1615.00000000,,318.80000000,24.61000000,0.38910000,6.59200000
0,16:54:55,23541.65000000,1614.94000000,,318.80000000,24.60000000,0.38900000,6.59200000
0,16:54:58,23541.00000000,1614.71000000,,318.70000000,24.60000000,0.38910000,6.59200000
0,16:55:01,23539.13000000,1614.59000000,,318.70000000,24.60000000,0.38910000,6.59000000
0,16:55:04,23537.90000000,1614.59000000,,318.70000000,24.61000000,0.38910000,6.59000000
0,16:55:07,23537.10000000,1614.41000000,,318.70000000,24.61000000,0.38890000,6.59000000
0,16:55:10,23539.33000000,1614.77000000,,318.70000000,24.62000000,0.38890000,6.59000000
0,16:55:13,23538.89000000,1614.77000000,,318.80000000,24.61000000,0.38890000,6.59000000
0,16:55:15,23542.65000000,1614.92000000,,318.80000000,24.61000000,0.38890000,6.59100000
0,16:55:19,23545.00000000,1615.06000000,,318.80000000,24.62000000,0.38900000,6.59100000
0,16:55:22,23545.33000000,1615.37000000,,318.80000000,24.63000000,0.38900000,6.59200000
0,16:55:24,23545.70000000,1615.47000000,,319.00000000,24.64000000,0.38910000,6.59200000
0,16:55:26,23544.61000000,1615.47000000,,319.00000000,24.63000000,0.38920000,6.59200000
0,16:55:29,23543.93000000,1615.49000000,,319.00000000,24.64000000,0.38910000,6.59300000
0,16:55:31,23543.80000000,1615.38000000,,319.00000000,24.64000000,0.38910000,6.59300000
0,16:55:34,23543.02000000,1615.38000000,,318.90000000,24.64000000,0.38910000,6.59300000
0,16:55:37,23542.72000000,1615.38000000,,318.90000000,24.63000000,0.38910000,6.59300000
0,16:55:40,23542.78000000,1615.08000000,,318.90000000,24.64000000,0.38910000,6.59200000
0,16:55:42,23542.85000000,1615.08000000,,318.90000000,24.63000000,0.38910000,6.59200000
0,16:55:44,23540.60000000,1615.09000000,,319.00000000,24.63000000,0.38910000,6.59200000
0,16:55:47,23538.78000000,1614.93000000,,319.00000000,24.63000000,0.38910000,6.59200000
0,16:55:50,23539.09000000,1614.71000000,,319.10000000,24.63000000,0.38910000,6.59100000
0,16:55:52,23538.90000000,1614.72000000,,319.00000000,24.63000000,0.38900000,6.59100000
0,16:55:55,23542.65000000,1614.72000000,,319.10000000,24.63000000,0.38910000,6.59100000
0,16:55:58,23539.63000000,1614.79000000,,319.00000000,24.61000000,0.38910000,6.59100000
0,16:56:01,23540.01000000,1614.79000000,,319.00000000,24.61000000,0.38900000,6.59100000
0,16:56:04,23539.03000000,1614.72000000,,319.00000000,24.61000000,0.38900000,6.59100000
0,16:56:07,23540.43000000,1614.73000000,,319.10000000,24.62000000,0.38900000,6.59000000
0,16:56:10,23538.89000000,1614.58000000,,319.00000000,24.63000000,0.38900000,6.59000000
0,16:56:12,23538.03000000,1614.31000000,,318.90000000,24.62000000,0.38900000,6.59000000
0,16:56:15,23537.41000000,1614.32000000,,319.00000000,24.62000000,0.38900000,6.58800000
0,16:56:18,23537.71000000,1614.47000000,,318.90000000,24.62000000,0.38900000,6.58800000
0,16:56:21,23535.24000000,1614.28000000,,318.90000000,24.62000000,0.38900000,6.58700000
0,16:56:23,23536.87000000,1614.26000000,,318.90000000,24.61000000,0.38900000,6.58500000
0,16:56:26,23539.05000000,1614.47000000,,319.00000000,24.61000000,0.38900000,6.58600000
0,16:56:28,23537.53000000,1614.57000000,,318.80000000,24.61000000,0.38900000,6.58600000
0,16:56:31,23538.67000000,1614.62000000,,318.90000000,24.62000000,0.38900000,6.58600000
0,16:56:34,23538.88000000,1614.65000000,,318.90000000,24.62000000,0.38910000,6.59000000
0,16:56:37,23537.74000000,1614.72000000,,318.90000000,24.62000000,0.38920000,6.58600000
0,16:56:39,23539.39000000,1614.97000000,,318.90000000,24.62000000,0.38910000,6.58800000
0,16:56:42,23540.08000000,1615.07000000,,318.90000000,24.62000000,0.38910000,6.58800000
0,16:56:45,23538.55000000,1615.06000000,,318.80000000,24.62000000,0.38910000,6.58800000
0,16:56:47,23537.18000000,1614.83000000,,318.80000000,24.62000000,0.38940000,6.58700000
0,16:56:49,23536.13000000,1614.51000000,,318.60000000,24.62000000,0.38920000,6.58700000
0,16:56:52,23534.84000000,1614.48000000,,318.60000000,24.62000000,0.38920000,6.58700000
0,16:56:55,23535.19000000,1614.48000000,,318.50000000,24.62000000,0.38920000,6.58700000
0,16:56:58,23535.73000000,1614.49000000,,318.50000000,24.61000000,0.38920000,6.58700000
0,16:57:01,23528.28000000,1614.09000000,,318.20000000,24.61000000,0.38910000,6.58700000
0,16:57:03,23529.43000000,1614.34000000,,318.10000000,24.61000000,0.38910000,6.58500000
0,16:57:06,23523.66000000,1614.12000000,,318.00000000,24.60000000,0.38900000,6.58400000
0,16:57:08,23524.13000000,1614.36000000,,318.20000000,24.60000000,0.38900000,6.58400000
0,16:57:10,23524.40000000,1614.36000000,,318.20000000,24.60000000,0.38900000,6.58400000
0,16:57:13,23526.86000000,1614.37000000,,318.40000000,24.61000000,0.38900000,6.58400000
0,16:57:16,23527.22000000,1614.36000000,,318.50000000,24.61000000,0.38900000,6.58800000
0,16:57:19,23524.29000000,1614.37000000,,318.50000000,24.61000000,0.38900000,6.58800000
0,16:57:22,23527.21000000,1614.36000000,,318.60000000,24.60000000,0.38900000,6.58700000
0,16:57:25,23529.31000000,1614.58000000,,318.60000000,24.62000000,0.38900000,6.58700000
0,16:57:27,23535.84000000,1614.71000000,,318.80000000,24.62000000,0.38910000,6.58700000
0,16:57:30,23537.75000000,1614.93000000,,319.00000000,24.62000000,0.38920000,6.59100000
0,16:57:33,23540.29000000,1615.35000000,,319.00000000,24.61000000,0.38930000,6.59100000
0,16:57:36,23541.45000000,1615.44000000,,319.00000000,24.62000000,0.38930000,6.59200000
0,16:57:39,23542.79000000,1615.57000000,,319.00000000,24.61000000,0.38930000,6.59200000
0,16:57:42,23540.88000000,1615.57000000,,318.90000000,24.62000000,0.38930000,6.59400000
0,16:57:44,23545.25000000,1615.54000000,,318.90000000,24.62000000,0.38950000,6.59400000
0,16:57:47,23543.67000000,1615.54000000,,319.00000000,24.63000000,0.38950000,6.59400000
0,16:57:49,23543.71000000,1615.53000000,,318.80000000,24.62000000,0.38950000,6.59400000
0,16:57:52,23541.95000000,1615.39000000,,318.80000000,24.63000000,0.38950000,6.59500000
0,16:57:55,23544.05000000,1615.39000000,,318.90000000,24.63000000,0.38940000,6.59500000
0,16:57:57,23543.70000000,1615.57000000,,318.80000000,24.63000000,0.38940000,6.59500000
0,16:58:00,23541.87000000,1615.56000000,,318.80000000,24.63000000,0.38940000,6.59500000
0,16:58:03,23541.39000000,1615.39000000,,318.80000000,24.62000000,0.38940000,6.59500000
0,16:58:06,23541.91000000,1615.39000000,,318.70000000,24.62000000,0.38940000,6.59500000
0,16:58:09,23542.23000000,1615.40000000,,318.70000000,24.62000000,0.38940000,6.59500000
0,16:58:12,23542.99000000,1615.39000000,,318.50000000,24.62000000,0.38950000,6.59400000
0,16:58:15,23543.62000000,1615.44000000,,318.50000000,24.62000000,0.38950000,6.59400000
0,16:58:18,23542.08000000,1615.45000000,,318.50000000,24.62000000,0.38950000,6.59400000
0,16:58:21,23545.10000000,1615.55000000,,318.50000000,24.63000000,0.38940000,6.59700000
0,16:58:23,23544.82000000,1615.57000000,,318.50000000,24.62000000,0.38950000,6.59700000
0,16:58:26,23543.62000000,1615.58000000,,318.60000000,24.62000000,0.38950000,6.59800000
0,16:58:29,23543.98000000,1615.58000000,,318.60000000,24.62000000,0.38940000,6.59800000
0,16:58:32,23542.70000000,1615.96000000,,318.60000000,24.62000000,0.38940000,6.59800000
0,16:58:35,23540.09000000,1615.58000000,,318.50000000,24.62000000,0.38950000,6.59600000
0,16:58:37,23539.22000000,1615.57000000,,318.50000000,24.62000000,0.38950000,6.59600000
0,16:58:39,23541.62000000,1615.58000000,,318.50000000,24.62000000,0.38940000,6.59400000
0,16:58:42,23540.70000000,1615.57000000,,318.50000000,24.61000000,0.38950000,6.59400000
0,16:58:44,23541.46000000,1615.58000000,,318.40000000,24.62000000,0.38940000,6.59400000
0,16:58:47,23540.75000000,1615.58000000,,318.50000000,24.62000000,0.38940000,6.59400000
0,16:58:49,23540.17000000,1615.58000000,,318.50000000,24.62000000,0.38930000,6.59400000
0,16:58:51,23540.81000000,1615.58000000,,318.50000000,24.61000000,0.38930000,6.59400000
0,16:58:54,23537.95000000,1615.35000000,,318.50000000,24.61000000,0.38930000,6.59300000
0,16:58:57,23537.02000000,1615.08000000,,318.60000000,24.61000000,0.38930000,6.59400000
0,16:59:00,23537.13000000,1615.08000000,,318.60000000,24.61000000,0.38930000,6.59200000
0,16:59:04,23537.63000000,1615.08000000,,318.50000000,24.61000000,0.38930000,6.59200000
0,16:59:06,23536.80000000,1615.08000000,,318.50000000,24.61000000,0.38930000,6.59200000
0,16:59:08,23537.74000000,1615.07000000,,318.60000000,24.62000000,0.38930000,6.59200000
0,16:59:11,23535.93000000,1615.09000000,,318.60000000,24.60000000,0.38940000,6.59200000
0,16:59:14,23536.88000000,1615.12000000,,318.50000000,24.60000000,0.38930000,6.59200000
0,16:59:16,23535.05000000,1615.02000000,,318.40000000,24.59000000,0.38930000,6.59200000
0,16:59:19,23535.15000000,1615.02000000,,318.50000000,24.59000000,0.38930000,6.59100000
0,16:59:21,23539.97000000,1615.24000000,,318.50000000,24.60000000,0.38930000,6.59200000
0,16:59:24,23540.72000000,1615.31000000,,318.50000000,24.61000000,0.38930000,6.59200000
0,16:59:26,23538.20000000,1615.31000000,,318.40000000,24.61000000,0.38930000,6.59200000
0,16:59:29,23539.34000000,1615.30000000,,318.50000000,24.60000000,0.38930000,6.59100000
0,16:59:32,23540.44000000,1615.31000000,,318.40000000,24.60000000,0.38930000,6.59100000
0,16:59:34,23541.01000000,1615.40000000,,318.50000000,24.61000000,0.38930000,6.59100000
0,16:59:37,23542.29000000,1615.40000000,,318.60000000,24.61000000,0.38930000,6.59100000
0,16:59:40,23541.87000000,1615.40000000,,318.50000000,24.61000000,0.38930000,6.59100000
0,16:59:43,23541.04000000,1615.54000000,,318.60000000,24.61000000,0.38930000,6.59100000
0,16:59:46,23540.34000000,1615.58000000,,318.50000000,24.60000000,0.38930000,6.59100000
0,16:59:49,23541.07000000,1615.58000000,,318.50000000,24.61000000,0.38930000,6.59200000
0,16:59:51,23539.92000000,1615.58000000,,318.50000000,24.60000000,0.38940000,6.59200000
0,16:59:54,23539.32000000,1615.58000000,,318.50000000,24.60000000,0.38940000,6.59200000
0,16:59:57,23537.18000000,1615.58000000,,318.50000000,24.60000000,0.38930000,6.59200000
0,17:00:00,23538.46000000,1615.48000000,,318.50000000,24.60000000,0.38940000,6.59100000
0,17:00:03,23538.43000000,1615.26000000,,318.50000000,24.60000000,0.38940000,6.59100000
0,17:00:06,23539.32000000,1615.27000000,,318.50000000,24.60000000,0.38940000,6.59000000
0,17:00:09,23535.00000000,1615.27000000,,318.60000000,24.60000000,0.38940000,6.59000000
0,17:00:11,23538.11000000,1615.38000000,,318.70000000,24.61000000,0.38940000,6.59000000
0,17:00:14,23537.60000000,1615.38000000,,318.70000000,24.60000000,0.38940000,6.59000000
0,17:00:17,23537.70000000,1615.37000000,,318.90000000,24.60000000,0.38940000,6.59000000
0,17:00:19,23538.43000000,1615.38000000,,318.90000000,24.62000000,0.38940000,6.59000000
0,17:00:22,23536.31000000,1615.37000000,,318.80000000,24.62000000,0.38940000,6.59000000
0,17:00:24,23535.45000000,1615.37000000,,318.90000000,24.61000000,0.38940000,6.59000000
0,17:00:26,23533.63000000,1615.28000000,,318.80000000,24.62000000,0.38930000,6.59000000
0,17:00:29,23531.22000000,1615.05000000,,318.90000000,24.62000000,0.38910000,6.58900000
0,17:00:31,23530.72000000,1615.06000000,,318.80000000,24.61000000,0.38920000,6.58900000
0,17:00:34,23532.44000000,1615.05000000,,318.80000000,24.62000000,0.38910000,6.58900000
0,17:00:37,23532.59000000,1615.05000000,,318.80000000,24.62000000,0.38930000,6.59000000
0,17:00:40,23533.32000000,1615.06000000,,318.80000000,24.62000000,0.38920000,6.59000000
0,17:00:42,23532.87000000,1615.05000000,,318.80000000,24.63000000,0.38930000,6.59000000
0,17:00:45,23532.23000000,1615.05000000,,318.70000000,24.63000000,0.38930000,6.59100000
0,17:00:47,23536.58000000,1615.18000000,,318.80000000,24.63000000,0.38930000,6.59100000
0,17:00:50,23539.76000000,1615.58000000,,318.80000000,24.65000000,0.38940000,6.59400000
0,17:00:52,23536.66000000,1615.59000000,,318.70000000,24.64000000,0.38960000,6.59200000
0,17:00:54,23536.63000000,1615.59000000,,318.70000000,24.64000000,0.38950000,6.59300000
0,17:00:57,23534.44000000,1615.59000000,,318.70000000,24.64000000,0.38960000,6.59200000
0,17:01:01,23535.90000000,1615.58000000,,318.70000000,24.64000000,0.38960000,6.59200000
0,17:01:04,23535.79000000,1615.58000000,,318.80000000,24.64000000,0.38960000,6.59100000
0,17:01:07,23535.90000000,1615.59000000,,318.70000000,24.64000000,0.38960000,6.59200000
0,17:01:10,23535.58000000,1615.59000000,,318.60000000,24.65000000,0.38960000,6.59200000
0,17:01:13,23534.99000000,1615.58000000,,318.50000000,24.65000000,0.38960000,6.59200000
0,17:01:16,23535.50000000,1615.59000000,,318.60000000,24.66000000,0.38960000,6.59300000
0,17:01:19,23537.85000000,1615.84000000,,318.70000000,24.66000000,0.38960000,6.59400000
0,17:01:22,23540.78000000,1616.18000000,,318.80000000,24.66000000,0.38970000,6.59600000
0,17:01:25,23537.65000000,1615.86000000,,318.70000000,24.65000000,0.38970000,6.59600000
0,17:01:28,23532.02000000,1615.47000000,,318.60000000,24.64000000,0.38960000,6.59600000
0,17:01:30,23530.02000000,1615.41000000,,318.50000000,24.63000000,0.38960000,6.59600000
0,17:01:32,23530.64000000,1615.48000000,,318.50000000,24.62000000,0.38960000,6.59300000
0,17:01:35,23531.17000000,1615.48000000,,318.60000000,24.64000000,0.38960000,6.59300000
0,17:01:38,23531.70000000,1615.49000000,,318.60000000,24.64000000,0.38960000,6.59300000
0,17:01:40,23529.57000000,1615.48000000,,318.50000000,24.63000000,0.38960000,6.59300000
0,17:01:42,23528.73000000,1615.48000000,,318.50000000,24.62000000,0.38950000,6.59300000
0,17:01:45,23527.68000000,1615.48000000,,318.50000000,24.62000000,0.38950000,6.59300000
0,17:01:47,23525.83000000,1615.24000000,,318.40000000,24.62000000,0.38950000,6.59300000
0,17:01:50,23525.96000000,1615.25000000,,318.40000000,24.62000000,0.38950000,6.59300000
0,17:01:53,23524.74000000,1615.25000000,,318.40000000,24.62000000,0.38950000,6.59300000
0,17:01:56,23524.25000000,1615.25000000,,318.40000000,24.63000000,0.38950000,6.59300000
0,17:01:59,23518.53000000,1615.06000000,,318.30000000,24.63000000,0.38940000,6.59100000
0,17:02:02,23519.28000000,1614.79000000,,318.20000000,24.62000000,0.38930000,6.59000000
0,17:02:05,23518.99000000,1614.79000000,,318.20000000,24.61000000,0.38950000,6.59000000
0,17:02:08,23518.00000000,1614.59000000,,318.10000000,24.61000000,0.38950000,6.59000000
0,17:02:11,23518.99000000,1614.59000000,,318.20000000,24.62000000,0.38950000,6.59000000
0,17:02:13,23518.06000000,1614.59000000,,318.20000000,24.61000000,0.38940000,6.59000000
0,17:02:16,23517.28000000,1614.59000000,,318.10000000,24.60000000,0.38940000,6.58700000
0,17:02:19,23511.51000000,1614.46000000,,318.10000000,24.60000000,0.38930000,6.58500000
0,17:02:22,23508.55000000,1613.92000000,,318.00000000,24.59000000,0.38920000,6.58500000
0,17:02:24,23507.83000000,1613.70000000,,317.80000000,24.58000000,0.38900000,6.58400000
0,17:02:27,23508.83000000,1613.70000000,,317.80000000,24.58000000,0.38900000,6.58400000
0,17:02:30,23510.04000000,1613.85000000,,317.90000000,24.60000000,0.38900000,6.58400000
0,17:02:32,23509.45000000,1613.87000000,,317.90000000,24.59000000,0.38900000,6.58400000
0,17:02:34,23506.42000000,1613.75000000,,317.80000000,24.59000000,0.38890000,6.58400000
0,17:02:37,23504.52000000,1613.25000000,,317.70000000,24.59000000,0.38890000,6.58300000
0,17:02:40,23501.91000000,1613.19000000,,317.70000000,24.58000000,0.38890000,6.58300000
0,17:02:43,23500.66000000,1613.03000000,,317.70000000,24.58000000,0.38890000,6.58300000
0,17:02:46,23505.03000000,1613.10000000,,317.70000000,24.59000000,0.38890000,6.58300000
0,17:02:49,23511.10000000,1613.58000000,,317.90000000,24.60000000,0.38910000,6.58800000
0,17:02:52,23513.33000000,1613.79000000,,318.10000000,24.60000000,0.38910000,6.58800000
0,17:02:54,23512.42000000,1613.78000000,,318.10000000,24.60000000,0.38910000,6.58800000
0,17:02:58,23513.01000000,1613.78000000,,318.20000000,24.60000000,0.38910000,6.58800000
0,17:03:01,23521.67000000,1614.00000000,,318.30000000,24.61000000,0.38920000,6.58800000
0,17:03:04,23520.07000000,1613.99000000,,318.30000000,24.61000000,0.38940000,6.58800000
0,17:03:07,23522.55000000,1614.01000000,,318.30000000,24.61000000,0.38930000,6.58900000
0,17:03:10,23528.12000000,1614.60000000,,318.50000000,24.63000000,0.38930000,6.59000000
0,17:03:12,23528.40000000,1614.65000000,,318.50000000,24.63000000,0.38940000,6.59000000
0,17:03:15,23527.23000000,1614.65000000,,318.40000000,24.64000000,0.38940000,6.59000000
0,17:03:18,23529.70000000,1614.68000000,,318.40000000,24.64000000,0.38940000,6.59000000
0,17:03:21,23530.39000000,1614.92000000,,318.30000000,24.64000000,0.38940000,6.59100000
0,17:03:23,23531.11000000,1614.92000000,,318.40000000,24.64000000,0.38940000,6.59100000
0,17:03:26,23534.00000000,1615.13000000,,318.40000000,24.64000000,0.38940000,6.59100000
0,17:03:28,23533.85000000,1615.14000000,,318.40000000,24.66000000,0.38940000,6.59100000
0,17:03:30,23533.37000000,1615.20000000,,318.40000000,24.66000000,0.38940000,6.59100000
0,17:03:33,23530.58000000,1615.20000000,,318.40000000,24.65000000,0.38940000,6.59100000
0,17:03:36,23528.97000000,1615.21000000,,318.40000000,24.64000000,0.38950000,6.59200000
0,17:03:38,23527.49000000,1615.21000000,,318.30000000,24.65000000,0.38950000,6.59200000
0,17:03:41,23528.71000000,1615.20000000,,318.30000000,24.65000000,0.38960000,6.59200000
0,17:03:43,23527.91000000,1615.21000000,,318.30000000,24.65000000,0.38950000,6.59200000
0,17:03:45,23527.03000000,1615.20000000,,318.30000000,24.64000000,0.38950000,6.59300000
0,17:03:48,23526.11000000,1615.20000000,,318.40000000,24.64000000,0.38950000,6.59300000
0,17:03:51,23523.27000000,1615.00000000,,318.30000000,24.64000000,0.38950000,6.59200000
0,17:03:53,23525.13000000,1615.14000000,,318.20000000,24.64000000,0.38950000,6.59200000
0,17:03:56,23522.99000000,1615.14000000,,318.20000000,24.63000000,0.38940000,6.59200000
0,17:03:59,23519.97000000,1614.98000000,,318.20000000,24.64000000,0.38940000,6.59200000
0,17:04:02,23520.70000000,1614.98000000,,318.20000000,24.64000000,0.38940000,6.59200000
0,17:04:05,23521.95000000,1614.98000000,,318.20000000,24.64000000,0.38940000,6.59200000
0,17:04:08,23522.12000000,1614.98000000,,318.20000000,24.62000000,0.38940000,6.59200000
0,17:04:11,23521.26000000,1614.99000000,,318.20000000,24.63000000,0.38940000,6.59200000
0,17:04:14,23521.70000000,1614.74000000,,318.00000000,24.63000000,0.38940000,6.59200000
